" Single Year Age Groups for Region Summary"
Region,Country,Year,Age,"Both Sexes Population","Male Population","Female Population","Percent Both Sexes","Percent Male","Percent Female","Sex Ratio"
"Custom Region",UnitedStates,1991,20,4065067,2069457,1995610,1.6,1.7,1.5,103.7
"Custom Region",UnitedStates,1991,21,3964324,2020750,1943574,1.6,1.6,1.5,104.0
"Custom Region",UnitedStates,1991,22,3745551,1908773,1836778,1.5,1.5,1.4,103.9
"Custom Region",UnitedStates,1991,23,3656482,1858839,1797643,1.4,1.5,1.4,103.4
"Custom Region",UnitedStates,1991,24,3803001,1925262,1877739,1.5,1.6,1.4,102.5
"Custom Region",UnitedStates,1991,25,3878137,1957428,1920709,1.5,1.6,1.5,101.9
"Custom Region",UnitedStates,1991,26,4080068,2048143,2031925,1.6,1.7,1.6,100.8
"Custom Region",UnitedStates,1991,27,4262978,2142543,2120435,1.7,1.7,1.6,101.0
"Custom Region",UnitedStates,1991,28,4127113,2068801,2058312,1.6,1.7,1.6,100.5
"Custom Region",UnitedStates,1991,29,4574841,2295017,2279824,1.8,1.9,1.8,100.7
"Custom Region",UnitedStates,1991,30,4526969,2263410,2263559,1.8,1.8,1.7,100.0
"Custom Region",UnitedStates,1991,31,4446648,2221212,2225436,1.8,1.8,1.7,99.8
"Custom Region",UnitedStates,1991,32,4402990,2193561,2209429,1.7,1.8,1.7,99.3
"Custom Region",UnitedStates,1991,33,4395012,2184308,2210704,1.7,1.8,1.7,98.8
"Custom Region",UnitedStates,1991,34,4529246,2264469,2264777,1.8,1.8,1.7,100.0
"Custom Region",UnitedStates,1991,35,4336355,2157029,2179326,1.7,1.7,1.7,99.0
"Custom Region",UnitedStates,1991,36,4206976,2089011,2117965,1.7,1.7,1.6,98.6
"Custom Region",UnitedStates,1991,37,4127666,2045017,2082649,1.6,1.7,1.6,98.2
"Custom Region",UnitedStates,1991,38,3807241,1881865,1925376,1.5,1.5,1.5,97.7
"Custom Region",UnitedStates,1991,39,4099110,2036311,2062799,1.6,1.6,1.6,98.7
"Custom Region",UnitedStates,1991,40,3837388,1896895,1940493,1.5,1.5,1.5,97.8
"Custom Region",UnitedStates,1991,41,3711711,1831239,1880472,1.5,1.5,1.5,97.4
"Custom Region",UnitedStates,1991,42,3633564,1791038,1842526,1.4,1.5,1.4,97.2
"Custom Region",UnitedStates,1991,43,3589714,1763547,1826167,1.4,1.4,1.4,96.6
"Custom Region",UnitedStates,1991,44,3979741,1976302,2003439,1.6,1.6,1.5,98.6
"Custom Region",UnitedStates,1991,45,2841131,1397608,1443523,1.1,1.1,1.1,96.8
"Custom Region",UnitedStates,1991,46,2829136,1388476,1440660,1.1,1.1,1.1,96.4
"Custom Region",UnitedStates,1991,47,2854523,1396586,1457937,1.1,1.1,1.1,95.8
"Custom Region",UnitedStates,1991,48,2874485,1406708,1467777,1.1,1.1,1.1,95.8
"Custom Region",UnitedStates,1991,49,2729817,1338694,1391123,1.1,1.1,1.1,96.2
"Custom Region",UnitedStates,1991,50,2538717,1239992,1298725,1.0,1.0,1.0,95.5
"Custom Region",UnitedStates,1991,51,2349345,1144745,1204600,0.9,0.9,0.9,95.0
"Custom Region",UnitedStates,1991,52,2309658,1122478,1187180,0.9,0.9,0.9,94.5
"Custom Region",UnitedStates,1991,53,2285655,1107949,1177706,0.9,0.9,0.9,94.1
"Custom Region",UnitedStates,1991,54,2207685,1068162,1139523,0.9,0.9,0.9,93.7
"Custom Region",UnitedStates,1991,55,2139405,1029105,1110300,0.8,0.8,0.9,92.7
"Custom Region",UnitedStates,1991,56,2193877,1053735,1140142,0.9,0.9,0.9,92.4
"Custom Region",UnitedStates,1991,57,2065748,990123,1075625,0.8,0.8,0.8,92.1
"Custom Region",UnitedStates,1991,58,1959722,934504,1025218,0.8,0.8,0.8,91.2
"Custom Region",UnitedStates,1991,59,2084037,991211,1092826,0.8,0.8,0.8,90.7
"Custom Region",UnitedStates,1991,60,2133473,1000697,1132776,0.8,0.8,0.9,88.3
"Custom Region",UnitedStates,1991,61,2103025,995833,1107192,0.8,0.8,0.9,89.9
"Custom Region",UnitedStates,1991,62,2082833,974825,1108008,0.8,0.8,0.9,88.0
"Custom Region",UnitedStates,1991,63,2148738,1005395,1143343,0.8,0.8,0.9,87.9
"Custom Region",UnitedStates,1991,64,2135003,981164,1153839,0.8,0.8,0.9,85.0
"Custom Region",UnitedStates,1991,65,2069964,939636,1130328,0.8,0.8,0.9,83.1
"Custom Region",UnitedStates,1991,66,2067884,933367,1134517,0.8,0.8,0.9,82.3
"Custom Region",UnitedStates,1991,67,2028118,911822,1116296,0.8,0.7,0.9,81.7
"Custom Region",UnitedStates,1991,68,1913084,850450,1062634,0.8,0.7,0.8,80.0
"Custom Region",UnitedStates,1991,69,1959316,863307,1096009,0.8,0.7,0.8,78.8
"Custom Region",UnitedStates,1991,70,1888676,829977,1058699,0.7,0.7,0.8,78.4
"Custom Region",UnitedStates,1991,71,1728675,750485,978190,0.7,0.6,0.8,76.7
"Custom Region",UnitedStates,1991,72,1646210,709295,936915,0.7,0.6,0.7,75.7
"Custom Region",UnitedStates,1991,73,1525841,641914,883927,0.6,0.5,0.7,72.6
"Custom Region",UnitedStates,1991,74,1466136,610424,855712,0.6,0.5,0.7,71.3
"Custom Region",UnitedStates,1991,75,1409800,578107,831693,0.6,0.5,0.6,69.5
"Custom Region",UnitedStates,1991,76,1338624,540583,798041,0.5,0.4,0.6,67.7
"Custom Region",UnitedStates,1991,77,1246679,491298,755381,0.5,0.4,0.6,65.0
"Custom Region",UnitedStates,1991,78,1200038,459478,740560,0.5,0.4,0.6,62.0
"Custom Region",UnitedStates,1991,79,1086927,410982,675945,0.4,0.3,0.5,60.8
"Custom Region",UnitedStates,1991,80,974484,353177,621307,0.4,0.3,0.5,56.8
"Custom Region",UnitedStates,1991,81,885099,314802,570297,0.3,0.3,0.4,55.2
"Custom Region",UnitedStates,1991,82,803943,280163,523780,0.3,0.2,0.4,53.5
"Custom Region",UnitedStates,1991,83,738123,248003,490120,0.3,0.2,0.4,50.6
"Custom Region",UnitedStates,1991,84,644864,210281,434583,0.3,0.2,0.3,48.4
"Custom Region",UnitedStates,1991,85-89,2115139,629416,1485723,0.8,0.5,1.1,42.4
"Custom Region",UnitedStates,1991,90-94,822603,201952,620651,0.3,0.2,0.5,32.5
"Custom Region",UnitedStates,1991,95-99,212613,43718,168895,0.1,0.0,0.1,25.9
"Custom Region",UnitedStates,1991,100+,38784,7918,30866,0.0,0.0,0.0,25.7
